customer_id,credit_lines_outstanding,loan_amount_o,total_debt_o,income,years_employed,kkb_score,default
6705775,1,4508.65364,8907.094594,81131.16826,5,1022,0
8567141,1,5697.61176,9131.977778,81124.04055,4,1252,0
1953076,0,5465.042881,4614.327075,83454.52049,5,1211,0
7509902,5,4441.486094,22838.88517,81900.15244,3,686,1
2263056,1,3173.914292,4546.234225,47484.2021,6,208,0
7739435,4,3124.798694,14791.12847,59611.90764,5,24,1
4772028,0,905.2093892,918.1759316,13591.98801,3,1368,0
1058599,0,6154.415356,6771.136437,99514.82254,5,1538,0
9696086,0,6213.438662,7180.073417,99021.1212,3,1349,0
2493733,0,4436.199793,5565.214454,89702.8067,5,207,0
6364382,1,5010.449435,6911.100617,96516.50602,6,1444,0
2633213,0,5340.757819,8525.185924,103051.0367,2,1259,0
9397208,2,3325.400553,11499.39887,75547.89838,6,1200,0
7644929,1,6153.012943,9061.335288,96849.38005,6,387,0
8239247,0,3292.188352,2949.064575,46991.4853,7,278,0
4888718,1,3660.536151,8793.596901,90164.41756,6,1339,0
5206433,0,7089.332494,9363.888894,99101.05058,2,321,0
6708709,0,5754.654029,7767.055886,94389.14845,4,1676,0
8062870,5,5891.156178,25577.43285,90870.4711,5,390,1
8622815,0,2157.762442,2790.476569,46236.74592,5,1404,0
1160531,5,3153.385598,14630.87142,58229.3543,5,1744,1
6972051,0,5020.13405,3107.615511,75516.35329,6,879,0
1982295,0,4871.100079,6619.755852,87203.59129,3,558,0
3591385,1,5614.370388,9912.01529,108236.0125,4,485,0
8464856,0,3766.637723,3753.40006,71059.97521,6,1840,0
3254618,1,5005.591589,11746.84563,94545.30593,3,1612,0
8171352,0,3454.158193,3695.674532,60003.69047,3,353,0
5167069,0,5405.945246,815.4583601,81545.83601,9,986,0
3093766,0,4674.442845,6882.444352,76561.87119,4,1407,0
4008197,2,2700.877759,7871.665425,80069.55102,8,1854,0
5776925,5,2943.299109,11209.823,43400.91984,5,1104,1
7886323,5,7280.118265,25469.08236,84578.50142,5,1104,1
6454141,0,2997.795722,4943.259252,53606.80963,3,506,0
9399013,1,3558.551904,5231.17193,53200.70056,6,575,0
8809649,2,1443.092704,2873.832659,20833.32883,4,881,0
7780181,1,3068.122205,7110.573802,58860.79063,6,1675,0
6427963,5,4998.08028,32835.64698,101895.5204,3,1333,1
3608702,1,2918.616495,4933.121226,48214.00366,5,1058,0
4713143,0,3128.706822,5915.588373,72866.19563,3,959,0
2070048,0,3377.608036,4727.617769,70942.32723,6,652,0
4367656,0,4522.117563,995.2418003,99524.18003,5,16,0
9338249,5,5166.789359,30758.14262,89335.8922,4,1141,1
4832938,1,4281.706874,8447.159474,79056.21389,6,1019,0
2023559,0,2622.813792,2144.84666,51996.76784,4,1639,0
6867378,1,3677.210009,3805.643206,48662.14114,5,1727,0
9663532,0,2382.222327,3570.585473,46863.03109,4,1440,0
8807414,3,3773.332904,14320.53159,83328.64148,8,694,0
3466687,0,2934.815804,2291.606183,39646.95724,4,918,0
5085071,0,5123.345558,2182.34165,82094.43382,7,123,0
5779148,3,4201.989815,10714.60115,60911.00277,4,300,0
3230555,0,4230.361861,2268.81345,68514.97134,5,1851,0
3418227,4,3446.644152,12229.78412,62655.46052,7,1683,0
3129961,0,4393.70835,2891.27095,50820.03378,5,1494,0
9951230,0,5457.58848,8720.692128,88109.89895,4,943,0
7714127,1,6321.090467,8821.469102,84052.91329,3,1286,0
8567706,1,3515.827862,5230.565,51344.19587,5,1511,0
8349118,1,5983.539759,11542.17926,129228.4177,7,452,0
9632290,5,5401.055102,21573.90547,85818.30865,5,409,1
1947502,2,3930.164656,10494.7323,70970.15464,6,695,0
8934691,1,6110.090487,9829.006753,91738.61127,2,1315,0
1599029,4,3829.419338,19212.34309,82495.31812,2,1212,1
5278788,5,4673.288856,17681.72186,66548.12035,4,437,1
6349902,0,2166.350789,3560.775686,45460.54553,2,65,0
4220749,0,5581.538234,3949.622698,94478.16604,5,1349,0
2315559,0,2969.636484,3474.775282,40379.44864,3,1229,0
2730711,2,5695.754582,11930.56192,97683.38534,6,1799,0
8421976,1,4505.396939,6016.389329,75613.06858,7,992,0
3868514,1,2519.996448,5912.098261,52309.47538,5,966,0
3793011,5,4110.596342,15817.48591,59976.81892,3,100,1
9310255,0,3551.594434,526.7550035,52675.50035,5,320,0
2294847,0,4140.176184,5127.657972,79544.79099,4,1600,0
9237401,1,3366.178871,4719.255783,55236.35115,5,379,0
9288733,3,4273.784932,12408.1039,74471.1917,6,731,0
6387036,1,4337.311569,9675.510153,86091.09183,4,114,0
2489785,1,3891.411867,8388.549944,74948.19915,6,1877,0
2402747,0,3630.747625,2951.362789,54833.11105,5,61,0
3562480,1,3133.947475,8395.364247,65640.61526,4,26,0
6196740,5,3226.790388,12599.81008,46423.98994,4,557,1
2382520,1,2737.156028,4354.625035,54485.62362,6,503,0
5100920,0,5679.216089,4913.049765,76112.71618,3,742,0
2039410,5,1035.472592,5006.408902,15296.00237,5,1507,1
5862556,3,4490.093963,12380.55361,65890.77316,2,1603,1
1190332,0,5192.785557,835.5300806,83553.00806,2,895,0
7381324,1,3250.544928,9120.081344,69623.99715,6,1099,0
1498558,5,5742.279911,22148.8414,83127.52573,2,1795,1
2753396,3,5310.705054,15551.68156,89817.64567,3,826,0
2571773,1,3849.076893,5591.260511,58965.82907,5,572,0
8478945,0,3096.415319,2414.259504,42923.27529,3,1553,0
1480437,0,3558.91254,4723.573449,51723.57966,3,552,0
4863336,3,5254.532286,20160.70392,95270.29507,3,1428,1
6320293,0,4283.135082,2308.761156,64800.64789,6,1294,0
5643959,0,5891.878065,9731.03779,98164.81132,3,776,0
7126430,1,5554.44596,10000.13767,80431.5035,3,103,0
8227911,1,3884.599459,6469.556288,70026.2534,6,8,0
4542673,4,1703.316735,5331.418423,22888.78618,4,258,1
8453959,1,2093.452909,7905.198353,69629.7104,5,658,0
3861919,0,6655.690187,1111.666854,95756.59573,3,1194,0
9859803,0,3972.967487,5135.038226,84874.38523,5,1008,0
5540735,1,4672.306185,7903.834833,68149.60451,4,325,0
7624119,5,2109.723734,11299.77189,41919.88978,5,1252,1
8875043,2,4729.811641,16019.88834,86437.04162,2,1591,0
8133860,4,5400.654736,26017.14748,117493.3115,6,223,1
8660183,0,2048.868983,1757.924084,31449.86743,6,262,0
5828621,0,6935.374223,6869.651496,85766.38099,5,1548,0
1391275,4,3458.749444,14073.71459,59935.28961,7,1524,0
5437751,4,5595.930322,19289.0741,75337.18447,0,882,1
2633485,4,4984.262439,14618.63272,71013.847,6,770,1
9002048,3,6509.66362,17402.34246,87221.75506,4,894,0
3130703,1,3106.504103,4310.415509,59047.70868,7,1419,0
3052628,4,8355.754168,25792.80715,123845.7597,8,139,0
3244487,1,3920.750509,6148.309852,65890.53226,5,67,0
6783095,1,4459.889611,8052.83855,93667.87458,5,778,0
6141093,0,5762.513208,5193.353144,89881.21686,2,1154,0
9539566,0,2822.345866,5725.358519,62015.85653,5,987,0
4746361,0,2917.139643,628.5783169,55926.84659,9,195,0
3540503,4,4191.175033,17735.2477,76770.64923,6,830,1
1443287,0,3966.069174,1655.512036,63995.26829,4,1111,0
1063683,4,3527.717443,14499.36506,68773.4951,8,522,0
4362526,1,6113.558619,8885.937572,93203.28267,6,793,0
9332355,1,5327.604447,9376.962819,93732.78503,6,1283,0
5713776,0,4795.717975,7512.313541,73335.88904,2,1388,0
9041927,5,6228.753148,28364.21558,86838.90302,1,917,1
1915047,0,3536.643049,5565.715227,74093.44252,3,1103,0
1839888,0,3618.870877,3473.04407,60165.43258,3,677,0
8501126,0,6374.746807,6432.321109,85710.76384,3,1028,0
1960678,0,3011.054165,5148.790769,66427.91987,5,1299,0
1467656,1,4321.062798,9691.478715,80291.2004,5,1096,0
4636833,0,7083.784269,7606.396734,94736.88341,4,1666,0
9323575,3,5826.998331,12236.98904,80616.16666,5,1331,0
7204449,1,3150.989102,5471.957211,58937.60381,8,1090,0
1892018,1,2706.329226,5249.770841,40923.97459,5,1083,0
8534178,1,3358.223486,5470.835315,67882.70165,5,125,0
8592173,1,5328.079615,5954.959372,81099.22742,8,1434,0
8206268,1,4349.851362,8250.744791,76849.23714,6,1376,0
9123877,1,2640.865338,5928.048759,46331.28142,6,860,0
3158901,0,3463.680585,4810.319858,51148.80896,3,324,0
9816135,0,3818.930678,3461.125547,62548.15822,5,940,0
3886266,5,2473.637175,20499.48439,66415.33298,4,1536,1
8218232,0,3889.48117,3277.362689,65695.06604,4,812,0
6214280,4,2612.715711,10972.46661,51088.05689,5,962,1
8015297,1,3824.618421,7563.381007,66320.01394,6,605,0
6650374,2,2073.519465,5622.623143,37701.97708,5,427,0
6782348,0,6290.500877,6656.924323,89602.99068,3,1150,0
6546556,3,5539.634242,12990.39432,76297.36814,5,903,0
8010966,0,5379.229292,7542.785637,104404.944,5,1811,0
7651385,1,4342.551197,7797.452347,70008.54597,5,1192,0
2210969,2,4489.543515,12885.18901,77280.17826,3,430,0
8434493,0,5117.821054,5222.287336,95593.59697,6,277,0
5824611,0,3566.713868,4298.457446,55400.083,2,1136,0
3907750,2,2811.6117,9109.13079,62766.96655,7,1486,0
5628005,1,3820.854472,10532.26156,83324.37283,5,672,0
9702850,0,4043.222083,6417.847757,77099.30733,5,1312,0
8718148,0,3736.527292,7864.746186,107143.5736,7,130,0
8503285,2,5330.784282,12301.37925,93826.55424,6,247,0
5165193,1,2804.424887,6449.833246,57488.17344,6,582,0
8057239,0,2306.059496,4283.30369,45747.76502,2,1096,0
4465805,3,1660.855366,10608.9555,51810.70305,6,1676,0
7175488,2,6988.823909,16130.47326,108949.2876,5,970,0
6756068,5,4939.075672,18956.44352,73162.49295,4,1195,1
3248188,0,5420.55185,7445.066846,88968.05352,3,1225,0
3398169,5,6095.956446,24476.58586,82658.87095,1,968,1
1550198,1,3837.675904,11026.9336,74047.39397,3,604,0
2257915,0,2437.736736,4028.896051,38502.64477,3,1145,0
4902567,4,3275.017159,14488.74583,51889.8261,6,79,1
5300894,0,6664.900305,9376.893717,94852.07233,4,1767,0
2486086,1,3769.898635,11005.09841,94156.84773,5,478,0
4752003,0,5686.291095,8971.045054,97407.54786,3,910,0
6437597,1,2805.05126,3724.196272,40083.21537,8,1773,0
3093129,0,3828.926636,4685.08489,73368.43289,4,48,0
4044131,0,3292.724419,6154.7234,63544.7566,4,1117,0
4307605,1,3945.033115,6321.130803,59620.19667,5,1709,0
5545484,1,4557.964612,7105.824997,77754.04645,6,1446,0
4297531,0,4840.560546,746.9756314,63343.93002,5,1828,0
7632500,0,2685.920597,638.3436055,39388.18333,8,386,0
3947459,2,1606.113591,4340.230513,37160.30162,8,1524,0
4905070,1,2492.888156,4850.735659,62148.53463,7,1149,0
4415176,1,3810.786358,6940.170006,79225.04415,5,769,0
2646241,0,6715.581206,3209.195208,104196.8362,2,617,0
7171689,2,3258.244538,6927.117693,53139.7912,7,991,0
3119015,4,6412.606697,19535.00286,84630.48879,3,364,1
3671887,1,1703.32655,3746.370515,32696.80679,5,197,0
8134766,0,5459.031609,6861.574102,100230.7617,5,1422,0
9539720,1,3206.648306,9050.784281,66930.42044,6,362,0
7037587,3,2701.12419,7795.494719,46788.83431,7,1207,0
9247131,1,6405.33061,6035.871306,81302.83671,7,925,0
8687714,1,3166.537998,7669.438912,66182.23024,6,637,0
5328193,0,4608.020561,5933.316553,85860.15619,5,761,0
7932610,5,5715.73614,29344.95961,100568.0045,7,123,1
3955250,0,3547.897226,3780.929312,46831.10664,3,707,0
5144473,0,3816.474544,5289.934544,64552.47359,5,231,0
5818912,1,3590.214718,7425.52945,58614.59262,6,1595,0
9644436,1,2417.495389,6451.060665,61034.7163,6,1795,0
8637043,0,4449.327537,5560.382444,79263.3724,3,699,0
5403276,1,3527.931083,5572.170081,80548.41407,7,1180,0
6873285,0,3411.299789,963.6622101,56185.65529,7,1477,0
2821208,3,9030.229021,22715.19138,109982.5466,4,1773,0
8239525,1,5256.325425,8232.284775,85040.61314,7,984,0
5977341,1,4166.890552,5684.134518,71725.94593,7,1344,0
5794499,5,4221.93606,20144.70661,76936.18902,3,1096,1
7896550,2,4621.718516,11265.77495,101918.5269,8,1067,0
6696258,0,3869.97529,1868.208228,71394.55475,5,536,0
1652203,5,4379.891151,18463.02841,64594.53761,2,1740,1
3593400,0,2259.203656,1561.381084,49200.76896,6,509,0
2590470,0,2634.015661,3878.539547,54051.0742,1,1435,0
7614037,0,4246.836448,3497.960124,67972.00956,5,1400,0
1316324,1,4121.563493,5538.913241,63445.30515,6,106,0
2821641,0,5440.302728,3620.716047,91784.42275,6,541,0
6377004,5,4914.799695,21776.72586,71220.38107,3,805,1
7253182,0,4608.751008,6346.09424,78172.59273,2,969,0
5529743,3,5617.648156,19339.38234,93183.10653,4,251,0
8746470,1,5788.301186,6843.221951,81425.05195,4,16,0
9270459,5,4973.534646,25252.5309,90710.96485,5,1314,1
2188925,1,2503.662917,3537.148816,36984.69156,6,4,0
9572598,0,5257.695382,5271.987307,82016.17349,6,1785,0
6529417,0,5605.337069,6598.432026,93191.4778,6,84,0
6725971,2,4185.940753,8737.352347,66616.42799,6,1584,0
1855861,1,4514.037116,7155.823465,63430.97664,4,1413,0
6596846,1,6232.857601,10213.23346,119196.5989,5,835,0
7531439,1,3192.885915,8889.676749,77066.94195,5,744,0
6227119,0,4122.726132,2099.926931,59034.43699,2,1592,0
1760438,0,2322.072134,377.4502548,37745.02548,2,371,0
5709046,1,3796.335349,5559.972562,73936.51902,6,1676,0
9423457,5,4029.979988,24203.02733,83755.09055,4,1597,1
7510747,0,3953.695422,3925.00969,64051.19706,3,585,0
2236671,5,3400.257025,18621.81243,60940.75652,4,1411,1
9639445,0,3969.112121,4457.041095,85249.99747,7,95,0
9629921,0,3938.353537,6425.128375,91317.79461,5,372,0
2524559,1,6353.325278,9134.351109,94175.46202,2,993,0
8207956,1,1931.179431,4534.401806,40142.23533,5,378,0
4660453,0,4951.340315,7569.230092,77858.65359,4,1352,0
6343137,1,3150.307347,8645.996457,77282.96063,6,748,0
5006676,0,2688.108974,4753.815127,61965.87496,4,364,0
8043616,0,4636.96549,3434.598449,75234.05487,3,489,0
9969937,0,3044.904784,3363.476754,65567.24807,6,1338,0
8156032,1,3952.473928,6343.400712,59074.02928,7,1657,0
9382341,2,3069.352055,7425.056107,47690.51729,5,1546,0
9514242,0,3051.852322,2795.389204,48208.86328,5,660,0
1810948,3,2433.093807,7161.239983,39381.2015,3,1672,1
3280449,5,4381.475512,17626.02792,66691.27917,3,616,1
7496708,0,6702.56419,883.9831489,88398.31489,4,238,0
6310682,2,4235.059487,7425.92885,69351.66736,8,1602,0
1451315,0,3445.210092,4323.070589,66758.09167,3,541,0
1855442,0,4021.312027,2750.879624,89424.25692,5,980,0
5684925,0,4451.550778,5836.672339,82252.29732,6,1618,0
6545490,0,2838.70453,4971.699812,56834.29648,4,655,0
2509473,1,3510.142872,7349.394959,69901.07748,5,479,0
2541621,1,4694.854076,12583.94698,93630.63009,3,1788,0
2164061,2,4803.995367,12920.80908,82500.9511,8,1741,0
6084554,5,4309.035596,27756.32333,83847.86273,5,1424,1
1070682,3,5328.582196,20056.74958,91016.20181,1,974,1
6151874,1,4398.576478,6714.730514,83671.8772,6,1485,0
5283357,1,2805.944986,5576.142897,54790.32048,4,1817,0
5193865,0,4238.251606,4489.293815,64372.71592,4,1050,0
7113485,1,4613.048542,9410.173343,86024.7943,7,1641,0
5703685,0,2349.454669,2420.467684,45135.42081,3,1137,0
7549738,5,2911.117016,13437.47174,44683.04084,5,795,1
7875309,1,5953.803062,7774.540459,96148.93138,5,949,0
9281058,0,2868.8141,3721.045706,53912.14422,5,1161,0
8193201,0,3078.947163,844.1472325,52368.42113,4,146,0
5659355,4,2645.091371,13875.66269,66889.76759,7,1167,0
5429378,5,4972.317809,18663.928,68689.21204,4,1747,1
3121377,1,6289.764043,8953.418466,82830.03704,4,656,0
6396340,0,3357.69149,1231.339036,66021.32306,5,1021,0
2252218,0,5294.074258,10268.41534,96096.50698,3,879,0
9381125,0,2891.522649,3034.602487,44285.94639,6,1134,0
8605397,5,4246.645948,15751.98672,65140.75415,3,1473,1
2077602,1,2374.711474,5883.174263,49089.15969,5,68,0
8073602,1,2897.506337,5977.185785,60474.82544,8,1711,0
2053931,1,2054.826873,5131.310196,42449.02867,6,344,0
7491025,0,4202.057554,3536.52421,74667.18892,3,813,0
1789381,1,5121.712973,8327.120725,95184.26195,6,393,0
5393740,0,3839.597008,3233.801366,59631.42887,2,1826,0
6920768,0,4341.16807,4573.047082,66879.17116,4,1871,0
7559296,0,2877.12935,505.7112592,50571.12592,4,1590,0
4767474,1,5628.334743,13644.77429,100742.7413,4,36,0
9294610,0,5241.05124,6831.49655,71128.03377,4,1639,0
7968891,0,4605.589879,5803.634243,69345.89741,4,113,0
2874382,1,1988.264097,4730.369351,42299.0917,6,1642,0
7041082,0,2744.111896,494.3763363,49437.63363,5,768,0
7574810,1,1675.015157,3570.914179,32213.09521,6,1378,0
4002739,1,3540.978956,6556.102976,62409.91709,6,668,0
7644081,0,4045.61329,6505.040745,73112.19811,3,488,0
9085298,2,5656.270197,14242.22428,102428.3789,5,811,0
8354027,2,4796.495519,12871.93661,67454.52409,2,470,0
7862788,0,5684.378072,5551.311023,87597.22995,3,1537,0
6710476,2,3243.638986,7395.987307,51176.49969,4,843,0
3434814,1,4975.967345,8431.26095,62965.23063,4,895,0
8157005,1,4584.499666,6400.630821,84516.51076,5,912,0
4277727,5,2614.14013,12238.64243,39551.02221,4,1447,1
5789770,4,5631.369284,27648.96236,89901.35895,3,1071,1
3829959,1,5263.523355,7133.498967,88453.09226,5,1679,0
3817153,1,5175.130742,11451.54387,94506.44951,5,1568,0
2418504,1,4696.969743,7179.610269,67799.3713,5,143,0
9651678,4,2666.37757,8814.582436,35441.10056,3,643,1
2330050,0,1547.829074,3339.495499,47283.32081,5,1678,0
1776329,0,5867.845011,5946.255478,97867.66959,4,1214,0
9425146,1,3730.344946,5811.598412,71981.97251,6,1095,0
5995117,0,3846.065026,1947.650491,48381.44214,5,1704,0
4941135,1,3380.622889,7034.438654,75614.94765,5,505,0
7637421,2,2842.014206,8624.567648,64593.57229,4,188,0
4449878,0,5008.320014,2648.438146,79591.60338,2,1789,0
2151294,1,2925.513567,5441.242839,67458.06326,5,228,0
7567170,2,4990.456689,11245.73448,85487.12651,7,1338,0
2583995,1,1212.720065,1970.855313,21997.69895,6,113,0
5976937,0,6489.225863,6295.76762,94982.47515,6,1892,0
9541594,1,2671.691153,3492.742678,40899.95096,6,622,0
9425258,1,5249.844325,10179.09208,92144.15847,5,77,0
4247046,0,6103.99595,7128.579707,75475.10586,4,1815,0
8022712,0,1498.439318,1755.967209,26611.80735,5,1439,0
6514081,1,6982.22201,5906.09034,89549.70161,6,759,0
5314325,1,3880.385905,7070.411073,55351.14881,3,10,0
2259352,1,4056.831682,5547.162703,64371.4273,6,10,0
4387234,0,2765.778465,527.7308016,52773.08016,2,1598,0
6867262,0,4218.360427,2016.241753,58664.30727,3,225,0
9879682,5,4539.013617,22850.03379,69030.06775,4,1746,1
1044015,0,6096.021623,8473.325851,84117.11106,4,1341,0
7459841,0,1854.521829,369.7259763,36972.59763,3,1371,0
8617030,5,3992.728087,18528.00845,64348.07693,4,296,1
9560750,1,2905.259997,5615.088147,47452.68166,6,1214,0
4814232,2,3808.04903,9851.20095,69258.52861,5,698,0
2066307,1,2622.036002,4797.102638,46297.72484,6,1789,0
3438704,1,1706.883825,2366.304151,25740.91964,7,1744,0
8654802,2,4203.454063,8104.299218,66231.68598,8,1275,0
8901413,2,803.3292165,2951.172952,19797.71795,5,960,0
6733664,0,4299.489795,4574.1156,109108.6845,7,639,0
2104664,3,4740.441685,13877.69575,77332.61801,6,82,0
2097294,1,4886.730788,7649.382693,75538.45113,5,519,0
5303548,0,1549.688808,1558.003946,27049.57468,6,686,0
6294321,1,1363.379442,2792.260064,28871.86255,6,1557,0
1291407,0,4323.722879,6179.338608,79822.57612,5,1874,0
7174866,4,5922.714647,20295.44187,95176.06352,4,1853,1
5900589,5,5173.709153,29877.52662,87171.34536,3,562,1
1110724,1,4432.312337,5806.411114,64209.95325,6,1852,0
1861097,0,5748.910404,6766.809804,89473.10476,4,252,0
5088861,1,4296.215583,5780.116157,62329.28809,5,1452,0
7503268,0,5464.999792,2263.428252,69622.93294,2,392,0
8428594,0,3758.595117,4017.079197,63723.12978,5,1048,0
4881713,5,4469.086873,23735.80778,77472.29941,1,1758,1
3658230,2,3236.483811,7635.657613,50220.6592,4,1269,0
9714792,0,7296.431317,5902.421146,93198.26737,4,1246,0
5126932,2,4248.726967,10844.20633,64567.73811,3,479,0
3838507,1,2806.519326,4795.388109,45226.34842,5,1881,0
4980826,0,3886.155911,5887.147007,68081.33875,4,1769,0
1108824,0,2710.632661,3783.19632,52043.13762,3,780,0
3717346,2,2732.518382,7116.652897,43173.22266,4,1067,0
5639989,5,4604.328507,20970.73837,72479.0818,3,439,1
9265976,4,2406.930525,14425.19013,74696.90057,7,295,0
7644033,1,2907.208766,9376.535648,75760.71573,5,849,0
8031645,1,5443.326277,8160.991052,77236.29317,5,1458,0
5904114,3,3195.741444,10706.73465,55958.31071,3,469,0
1995295,0,2031.969332,3061.968633,31420.41226,3,337,0
4518337,5,3570.396396,19327.61013,74141.03734,6,272,1
9973310,5,2057.537353,9315.729725,33291.48972,3,24,1
1397539,0,3518.219042,4323.234824,80353.98773,3,1799,0
8912799,2,3593.316487,12086.78913,84103.10424,6,119,0
7160460,1,3399.529455,6686.197074,67981.82167,4,1494,0
3555175,1,4207.163534,5045.09356,55279.12395,6,1466,0
8001897,6,2807.725778,12167.17042,48109.16047,5,357,1
8532068,0,3895.483296,7012.244898,80860.68421,2,817,0
